XCoord,YCoord,FID,REQUESTID,REQCAT,DESC,DATEINIT,STATUS,DATECLOSED,CANCEL,PROBCODE,SHOP,TILENO,DOMAINID,SRX,SRY
-84.59504045,42.74521484,2004,127378,SEWER,DRAINAGE PROBLEM,2019-08-13 00:00:00,CLOSED,2019-08-13 00:00:00,N,DRAINAGE PROBLEM,LG-07, ,2,13062019.466000,453869.655000
-84.60374787,42.68648372,2005,127381,SEWER,SEW-WTR IN BSMNT,2019-08-13 00:00:00,CLOSED,2019-08-14 00:00:00,N,SEW-WTR IN BSMNT,DA-36,3,2,13059620.381000,432473.004000
-84.55014375,42.73145801,2006,127390,SEWER,SEWER PROBLEM,2019-08-13 00:00:00,CLOSED,2019-08-14 00:00:00,N,SEWER PROBLEM,LG-16,4,2,13074067.815000,448826.798000
-84.51369348,42.70193842,2007,127403,SEWER,PLUGGED CB-CLVRT,2019-08-14 00:00:00,CLOSED,2019-08-15 00:00:00,N,PLUGGED CB-CLVRT,LG-26,2,2,13083841.770000,438049.861000
-84.59282477,42.69929747,2008,127412,SEWER,SEWER ODOR,2019-08-14 00:00:00,CLOSED,2019-08-15 00:00:00,N,SEWER ODOR,LG-30,3,2,13062569.648000,437134.570000
-84.58436284,42.67008662,2009,127429,SEWER,SEWER ODOR,2019-08-15 00:00:00,CLOSED,2019-08-15 00:00:00,N,SEWER ODOR,DI-06,3,2,13064816.682000,426483.430000
-84.60109842,42.67347279,2010,127432,SEWER,SEW-WTR IN BSMNT,2019-08-15 00:00:00,CLOSED,2019-08-15 00:00:00,N,SEW-WTR IN BSMNT,DI-06,3,2,13060319.493000,427729.517000
-84.52164118,42.73077687,2011,127435,SEWER,SEW-WTR IN BSMNT,2019-08-15 00:00:00,CLOSED,2019-08-15 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13081724.869000,448563.181000
-84.52284244,42.70509941,2012,127446,SEWER,DRAINAGE PROBLEM,2019-08-16 00:00:00,CLOSED,2019-08-19 00:00:00,N,DRAINAGE PROBLEM,LG-26,2,2,13081384.775000,439206.235000
-84.53276198,42.71574050,2013,127447,SEWER,DRAINAGE PROBLEM,2019-08-16 00:00:00,CLOSED,2019-08-19 00:00:00,N,DRAINAGE PROBLEM,LG-22,2,2,13078726.307000,443089.225000
-84.53824827,42.75934956,2014,127470,SEWER,SEW-WTR IN BSMNT,2019-08-19 00:00:00,CLOSED,2019-08-20 00:00:00,N,SEW-WTR IN BSMNT,LG-03,1,2,13077284.372000,458984.509000
-84.55219938,42.74651927,2015,127488,SEWER,SEWER ODOR,2019-08-19 00:00:00,CLOSED,2019-08-20 00:00:00,N,SEWER ODOR,LG-09,4,2,13073527.646000,454316.739000
-84.55219932,42.74649404,2016,127493,SEWER,SEWER ODOR,2019-08-20 00:00:00,CLOSED,2019-08-20 00:00:00,N,SEWER ODOR,LG-09,4,2,13073527.641000,454307.545000
-84.54730539,42.72291274,2017,127503,SEWER,SEWER ODOR,2019-08-20 00:00:00,CLOSED,2019-08-24 00:00:00,N,SEWER ODOR,LG-21,1,2,13074823.689000,445711.026000
-84.52702150,42.72731069,2018,127523,SEWER,SEWER ODOR,2019-08-21 00:00:00,CLOSED,2019-08-21 00:00:00,N,SEWER ODOR,LG-15,1,2,13080276.968000,447302.719000
-84.54730432,42.72300733,2019,127527,SEWER,SEWER ODOR,2019-08-21 00:00:00,CLOSED,2019-08-24 00:00:00,N,SEWER ODOR,LG-21,1,2,13074824.051000,445745.497000
-84.51600760,42.70158307,2020,127535,SEWER,SEWER ODOR,2019-08-21 00:00:00,CLOSED,2019-08-22 00:00:00,N,SEWER ODOR,LG-26,2,2,13083219.533000,437921.455000
-84.52344602,42.68291577,2021,127547,SEWER,CAVE IN,2019-08-22 00:00:00,CLOSED,2019-08-22 00:00:00,N,CAVE IN,DI-02,2,2,13081207.494000,431122.256000
-84.51404715,42.70154178,2022,127552,SEWER,DRAINAGE PROBLEM,2019-08-22 00:00:00,CLOSED,2019-08-22 00:00:00,N,DRAINAGE PROBLEM,LG-26,2,2,13083746.455000,437905.482000
-84.51998098,42.72985253,2023,127569,SEWER,SEW-WTR IN BSMNT,2019-08-22 00:00:00,CLOSED,2019-08-23 00:00:00,N,SEW-WTR IN BSMNT,LG-14,1,2,13082170.290000,448225.509000
-84.57596123,42.70407312,2024,127576,SEWER,PLUGGED CB-CLVRT,2019-08-23 00:00:00,CLOSED,2019-08-23 00:00:00,N,PLUGGED CB-CLVRT,LG-29,3,2,13067106.880000,438863.215000
-84.53548113,42.75854742,2025,127579,SEWER,DRAINAGE PROBLEM,2019-08-23 00:00:00,CLOSED,2019-08-23 00:00:00,N,DRAINAGE PROBLEM,LG-03,1,2,13078026.873000,458690.685000
-84.57750463,42.72509088,2026,127585,SEWER,SEW-WTR IN BSMNT,2019-08-23 00:00:00,CLOSED,2019-08-26 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13066711.227000,446523.664000
-84.55153061,42.69289015,2027,127604,SEWER,DRAINAGE PROBLEM,2019-08-26 00:00:00,CLOSED,2019-08-26 00:00:00,N,DRAINAGE PROBLEM,LG-33,2,2,13073664.360000,434772.488000
-84.54442980,42.71408363,2028,127657,SEWER,PLUGGED CB-CLVRT,2019-08-28 00:00:00,CLOSED,2019-08-29 00:00:00,N,PLUGGED CB-CLVRT,LG-21,1,2,13075589.557000,442491.823000
-84.58394074,42.75900969,2029,127659,SEWER,DRAINAGE PROBLEM,2019-08-28 00:00:00,CLOSED,2019-09-07 00:00:00,N,DRAINAGE PROBLEM,LG-06,4,2,13065013.826000,458888.987000
-84.55773462,42.70164051,2030,127661,SEWER,SEWER PROBLEM,2019-08-28 00:00:00,CLOSED,2019-09-07 00:00:00,N,SEWER PROBLEM,LG-28,2,2,13072003.792000,437965.064000
-84.56959266,42.70615967,2031,127662,SEWER,SEW-WTR IN BSMNT,2019-08-28 00:00:00,CLOSED,2019-09-07 00:00:00,N,SEW-WTR IN BSMNT,LG-29,4,2,13068820.449000,439619.416000
-84.55233693,42.72322938,2032,127674,SEWER,CAVE IN,2019-08-28 00:00:00,CLOSED,2019-08-29 00:00:00,N,CAVE IN,LG-21,1,2,13073471.982000,445829.358000
-84.54423622,42.69451291,2033,127709,SEWER,SEW-WTR IN BSMNT,2019-08-29 00:00:00,CLOSED,2019-08-30 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13075626.537000,435359.640000
-84.50529099,42.73361676,2034,127720,SEWER,WATER ON ROAD,2019-08-29 00:00:00,CLOSED,2019-08-30 00:00:00,N,WATER ON ROAD,LG-14,1,2,13086119.270000,449590.454000
-84.57368370,42.75313029,2035,127728,SEWER,SEW-WTR IN BSMNT,2019-08-30 00:00:00,CLOSED,2019-09-03 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13067762.990000,456739.429000
-84.52163223,42.75053830,2036,127729,SEWER,WATER ON ROAD,2019-08-30 00:00:00,CLOSED,2019-09-03 00:00:00,N,WATER ON ROAD,LG-11,1,2,13081740.528000,455764.785000
-84.59268586,42.69188699,2037,127761,SEWER,CB-MH COVER,2019-09-03 00:00:00,CLOSED,2019-09-04 00:00:00,N,CB-MH COVER,LG-31,3,2,13062599.737000,434433.910000
-84.56874883,42.74923175,2038,127808,SEWER,SEW-WTR IN BSMNT,2019-09-05 00:00:00,CLOSED,2019-09-07 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13069084.918000,455315.476000
-84.52400214,42.66112291,2039,127820,SEWER,SEWER PROBLEM,2019-09-06 00:00:00,CLOSED,2019-09-07 00:00:00,N,SEWER PROBLEM,DI-10,2,2,13081043.127000,423180.683000
-84.52639414,42.73642718,2040,127846,SEWER,SEW-WTR IN BSMNT,2019-09-09 00:00:00,CLOSED,2019-09-11 00:00:00,N,SEW-WTR IN BSMNT,LG-15,1,2,13080451.829000,450624.695000
-84.53512614,42.74611584,2041,127847,SEWER,SEW-WTR IN BSMNT,2019-09-09 00:00:00,CLOSED,2019-09-09 00:00:00,N,SEW-WTR IN BSMNT,LG-10,1,2,13078113.138000,454160.080000
-84.59303552,42.68699556,2042,127849,SEWER,CB-MH COVER,2019-09-09 00:00:00,CLOSED,2019-09-11 00:00:00,N,CB-MH COVER,LG-31,3,2,13062500.944000,432651.605000
-84.58352271,42.67059241,2043,127854,SEWER,DRAINAGE PROBLEM,2019-09-09 00:00:00,CLOSED,2019-09-09 00:00:00,N,DRAINAGE PROBLEM,DI-06,3,2,13065043.091000,426667.171000
-84.58471003,42.69429913,2044,127856,SEWER,DRAINAGE PROBLEM,2019-09-09 00:00:00,CLOSED,2019-09-10 00:00:00,N,DRAINAGE PROBLEM,LG-31,3,2,13064746.166000,435307.297000
-84.54094652,42.69019354,2045,127879,SEWER,WATER ON ROAD,2019-09-10 00:00:00,CLOSED,2019-09-10 00:00:00,N,WATER ON ROAD,LG-34,2,2,13076507.616000,433783.707000
-84.53955777,42.68607552,2046,127881,SEWER,WATER ON ROAD,2019-09-10 00:00:00,CLOSED,2019-09-10 00:00:00,N,WATER ON ROAD,LG-34,2,2,13076877.884000,432282.229000
-84.54161540,42.68608686,2047,127889,SEWER,CAVE IN,2019-09-10 00:00:00,CLOSED,2019-09-11 00:00:00,N,CAVE IN,LG-34,2,2,13076324.687000,432287.505000
-84.58203305,42.69096724,2048,127895,SEWER,SEWER ODOR,2019-09-11 00:00:00,CLOSED,2019-09-11 00:00:00,N,SEWER ODOR,LG-32,3,2,13065462.688000,434091.221000
-84.55318937,42.71033104,2049,127897,SEWER,DRAINAGE PROBLEM,2019-09-11 00:00:00,CLOSED,2019-09-12 00:00:00,N,DRAINAGE PROBLEM,LG-28,1,2,13073232.523000,441129.376000
-84.57389011,42.73719243,2050,127905,SEWER,DRAINAGE PROBLEM,2019-09-12 00:00:00,CLOSED,2019-09-13 00:00:00,N,DRAINAGE PROBLEM,LG-17,4,2,13067693.260000,450931.378000
-84.55558106,42.68318716,2051,127906,SEWER,SEW-WTR IN BSMNT,2019-09-12 00:00:00,CLOSED,2019-09-13 00:00:00,N,SEW-WTR IN BSMNT,LG-33,2,2,13072567.555000,431238.896000
-84.53481667,42.72311377,2052,127908,SEWER,CB-MH COVER,2019-09-12 00:00:00,CLOSED,2019-09-13 00:00:00,N,CB-MH COVER,LG-22,1,2,13078179.521000,445777.337000
-84.55859986,42.72638564,2053,127917,SEWER,MISSDIG,2019-09-12 00:00:00,CLOSED,2019-09-12 00:00:00,N,MISSDIG,LG-21,4,2,13071791.783000,446983.358000
-84.54583784,42.75387290,2054,127924,SEWER,CAVE IN,2019-09-12 00:00:00,CLOSED,2019-09-13 00:00:00,N,CAVE IN,LG-09,1,2,13075242.027000,456992.907000
-84.59536668,42.70694128,2055,127929,SEWER,SEW-WTR IN BSMNT,2019-09-13 00:00:00,CLOSED,2019-09-13 00:00:00,N,SEW-WTR IN BSMNT,LG-30,3,2,13061893.953000,439922.012000
-84.55163539,42.68593438,2056,127930,SEWER,CB-MH COVER,2019-09-13 00:00:00,CLOSED,2019-09-13 00:00:00,N,CB-MH COVER,LG-33,2,2,13073630.624000,432237.696000
-84.51148052,42.70040974,2057,127938,SEWER,CAVE IN,2019-09-13 00:00:00,CLOSED,2019-09-13 00:00:00,N,CAVE IN,LG-26,2,2,13084435.629000,437491.740000
-84.60100116,42.68527792,2058,127940,SEWER,WATER ON ROAD,2019-09-13 00:00:00,CLOSED,2019-09-13 00:00:00,N,WATER ON ROAD,LG-31,3,2,13060357.623000,432031.513000
-84.57689700,42.73029700,2059,127953,SEWER,WATER ON ROAD,2019-09-14 00:00:00,CLOSED,2019-09-17 00:00:00,N,WATER ON ROAD,LG-17,4,2,13066879.228000,448420.501000
-84.55754500,42.71511313,2060,127981,SEWER,SEW-WTR IN BSMNT,2019-09-17 00:00:00,CLOSED,2019-09-17 00:00:00,N,SEW-WTR IN BSMNT,LG-21,4,2,13072065.889000,442874.716000
-84.58250600,42.69727300,2061,128002,SEWER,CAVE IN,2019-09-18 00:00:00,CLOSED,2019-09-19 00:00:00,N,CAVE IN,LG-31,3,2,13065341.433000,436389.523000
-84.56545238,42.68675463,2062,128010,SEWER,SEW-WTR IN BSMNT,2019-09-19 00:00:00,CLOSED,2019-09-19 00:00:00,N,SEW-WTR IN BSMNT,LG-32,2,2,13069916.532000,432545.078000
-84.58872168,42.73359758,2063,128016,SEWER,SEW-WTR IN BSMNT,2019-09-19 00:00:00,CLOSED,2019-09-19 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13063705.522000,449631.474000
-84.56493169,42.71016536,2064,128030,SEWER,SEW-WTR IN BSMNT,2019-09-20 00:00:00,CLOSED,2019-09-23 00:00:00,N,SEW-WTR IN BSMNT,LG-29,4,2,13070076.612000,441076.208000
-84.56120091,42.68711070,2065,128031,SEWER,SEWER ODOR,2019-09-20 00:00:00,CLOSED,2019-09-23 00:00:00,N,SEWER ODOR,LG-33,2,2,13071059.854000,432672.171000
-84.54094652,42.69019354,2066,128064,SEWER,DRAINAGE PROBLEM,2019-09-23 00:00:00,CLOSED,2019-09-23 00:00:00,N,DRAINAGE PROBLEM,LG-34,2,2,13076507.616000,433783.707000
-84.56867045,42.70526289,2067,128074,SEWER,CB-MH COVER,2019-09-23 00:00:00,CLOSED,2019-09-24 00:00:00,N,CB-MH COVER,LG-29,4,2,13069067.525000,439292.010000
-84.54702845,42.71423266,2068,128078,SEWER,CAVE IN,2019-09-23 00:00:00,CLOSED,2019-10-10 00:00:00,N,CAVE IN,LG-21,1,2,13074891.325000,442547.617000
-84.56269516,42.69367466,2069,128083,SEWER,SEW-WTR IN BSMNT,2019-09-24 00:00:00,CLOSED,2019-09-25 00:00:00,N,SEW-WTR IN BSMNT,LG-32,2,2,13070663.692000,435065.173000
-84.51823739,42.70288470,2070,128084,SEWER,SEW-WTR IN BSMNT,2019-09-24 00:00:00,CLOSED,2019-09-25 00:00:00,N,SEW-WTR IN BSMNT,LG-26,2,2,13082621.042000,438396.876000
-84.52654767,42.65730472,2071,128085,SEWER,SEW-WTR IN BSMNT,2019-09-24 00:00:00,CLOSED,2019-09-25 00:00:00,N,SEW-WTR IN BSMNT,DI-10,2,2,13080355.829000,421790.535000
-84.54612873,42.68988778,2072,128090,SEWER,DRAINAGE PROBLEM,2019-09-24 00:00:00,CLOSED,2019-09-25 00:00:00,N,DRAINAGE PROBLEM,LG-33,2,2,13075114.200000,433675.207000
-84.55063647,42.71577530,2073,128091,SEWER,PLUGGED CB-CLVRT,2019-09-24 00:00:00,CLOSED,2019-09-24 00:00:00,N,PLUGGED CB-CLVRT,LG-21,1,2,13073922.952000,443111.895000
-84.58900117,42.75777886,2074,128102,SEWER,CAVE IN,2019-09-25 00:00:00,CLOSED,2019-10-10 00:00:00,N,CAVE IN,LG-06,4,2,13063653.710000,458443.987000
-84.59037599,42.69131526,2075,128123,SEWER,DRAINAGE PROBLEM,2019-09-26 00:00:00,CLOSED,2019-09-27 00:00:00,N,DRAINAGE PROBLEM,LG-31,3,2,13063220.150000,434223.898000
-84.53811739,42.72155919,2076,128138,SEWER,CB-MH COVER,2019-09-27 00:00:00,CLOSED,2019-09-27 00:00:00,N,CB-MH COVER,LG-22,1,2,13077291.474000,445212.595000
-84.56340318,42.69474705,2077,128144,SEWER,DRAINAGE PROBLEM,2019-09-27 00:00:00,CLOSED,2019-09-29 00:00:00,N,DRAINAGE PROBLEM,LG-32,2,2,13070474.272000,435456.423000
-84.57167994,42.74291857,2078,128157,SEWER,CB-MH COVER,2019-09-30 00:00:00,CLOSED,2019-10-07 00:00:00,N,CB-MH COVER,LG-08,4,2,13068292.070000,453016.684000
-84.56466809,42.73134311,2079,128166,SEWER,DRAINAGE PROBLEM,2019-10-01 00:00:00,CLOSED,2019-10-01 00:00:00,N,DRAINAGE PROBLEM,LG-17,4,2,13070165.606000,448793.768000
-84.52995566,42.72692459,2080,128173,SEWER,DRAINAGE PROBLEM,2019-10-01 00:00:00,CLOSED,2019-10-07 00:00:00,N,DRAINAGE PROBLEM,LG-15,1,2,13079488.350000,447163.531000
-84.51914700,42.73284000,2081,128175,SEWER,WATER ON ROAD,2019-10-01 00:00:00,CLOSED,2019-10-07 00:00:00,N,WATER ON ROAD,LG-14,1,2,13082396.324000,449313.818000
-84.54244244,42.69991783,2082,128184,SEWER,DRAINAGE PROBLEM,2019-10-02 00:00:00,CLOSED,2019-10-07 00:00:00,N,DRAINAGE PROBLEM,LG-27,2,2,13076112.854000,437328.318000
-84.53289089,42.74873448,2083,128185,SEWER,SEW-WTR IN BSMNT,2019-10-02 00:00:00,CLOSED,2019-10-07 00:00:00,N,SEW-WTR IN BSMNT,LG-10,1,2,13078715.405000,455113.191000
-84.56562133,42.71092892,2084,128187,SEWER,WATER ON ROAD,2019-10-02 00:00:00,CLOSED,2019-10-07 00:00:00,N,WATER ON ROAD,LG-29,4,2,13069891.927000,441354.905000
-84.57144614,42.76366014,2085,128188,SEWER,WATER ON ROAD,2019-10-02 00:00:00,CLOSED,2019-10-07 00:00:00,N,WATER ON ROAD,LG-05,4,2,13068373.256000,460575.332000
-84.54388509,42.69856650,2086,128189,SEWER,SEW-WTR IN BSMNT,2019-10-02 00:00:00,CLOSED,2019-10-07 00:00:00,N,SEW-WTR IN BSMNT,LG-28,2,2,13075724.038000,436836.673000
-84.59790281,42.69348688,2087,128199,SEWER,SEWER ODOR,2019-10-03 00:00:00,CLOSED,2019-10-07 00:00:00,N,SEWER ODOR,LG-31,3,2,13061198.859000,435020.758000
-84.56735097,42.71568034,2088,128200,SEWER,WATER ON ROAD,2019-10-03 00:00:00,CLOSED,2019-10-03 00:00:00,N,WATER ON ROAD,LG-20,4,2,13069431.217000,443087.548000
-84.51157848,42.74217655,2089,128201,SEWER,DRAINAGE PROBLEM,2019-10-03 00:00:00,CLOSED,2019-10-07 00:00:00,N,DRAINAGE PROBLEM,LG-11, ,2,13084435.496000,452712.721000
-84.54244432,42.70009498,2090,128206,SEWER,DRAINAGE PROBLEM,2019-10-03 00:00:00,CLOSED,2019-10-07 00:00:00,N,DRAINAGE PROBLEM,LG-27,2,2,13076112.483000,437392.877000
-84.56048287,42.67275793,2091,128221,SEWER,SEW-WTR IN BSMNT,2019-10-04 00:00:00,CLOSED,2019-10-07 00:00:00,N,SEW-WTR IN BSMNT,DI-04,2,2,13071240.862000,427441.224000
-84.56353014,42.75569664,2092,128233,SEWER,DRAINAGE PROBLEM,2019-10-06 00:00:00,CLOSED,2019-10-07 00:00:00,N,DRAINAGE PROBLEM,LG-05,4,2,13070492.081000,457668.139000
-84.57228980,42.73629635,2093,128234,SEWER,WATER ON ROAD,2019-10-06 00:00:00,CLOSED,2019-10-10 00:00:00,N,WATER ON ROAD,LG-17,4,2,13068122.361000,450603.767000
-84.59694098,42.68392510,2094,128240,SEWER,SEWER ODOR,2019-10-07 00:00:00,CLOSED,2019-10-30 00:00:00,N,SEWER ODOR,LG-31,3,2,13061447.893000,431535.501000
-84.43232106,42.68434249,2095,128242,SEWER,SEWER PROBLEM,2019-10-07 00:00:00,CLOSED,2019-10-07 00:00:00,N,SEWER PROBLEM,ME-33, ,2,13105708.731000,431609.823000
-84.58855710,42.73139552,2096,128243,SEWER,SEW-WTR IN BSMNT,2019-10-07 00:00:00,CLOSED,2019-10-21 00:00:00,N,SEW-WTR IN BSMNT,LG-18, ,2,13063747.623000,448828.870000
-84.54004212,42.69980368,2097,128244,SEWER,SEWER PROBLEM,2019-10-07 00:00:00,CLOSED,2019-10-07 00:00:00,N,SEWER PROBLEM,LG-27,2,2,13076757.968000,437285.384000
-84.53843937,42.73282028,2098,128246,SEWER,SEW-WTR IN BSMNT,2019-10-07 00:00:00,CLOSED,2019-10-22 00:00:00,N,SEW-WTR IN BSMNT,LG-15,1,2,13077213.329000,449316.613000
-84.56955299,42.71773555,2099,128252,SEWER,SEW-WTR IN BSMNT,2019-10-07 00:00:00,CLOSED,2019-10-07 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068841.276000,443837.938000
-84.59057659,42.71536550,2100,128257,SEWER,SEWER PROBLEM,2019-10-07 00:00:00,CLOSED,2019-10-21 00:00:00,N,SEWER PROBLEM,LG-19,4,2,13063189.529000,442988.553000
-84.55544352,42.71600731,2101,128258,SEWER,CB-MH COVER,2019-10-07 00:00:00,CLOSED,2019-10-21 00:00:00,N,CB-MH COVER,LG-21,1,2,13072631.353000,443199.305000
-84.52514249,42.67817447,2102,128264,SEWER,CAVE IN,2019-10-07 00:00:00,CLOSED,2019-10-08 00:00:00,N,CAVE IN,DI-03,2,2,13080748.110000,429395.263000
-84.55012057,42.69530778,2103,128271,SEWER,DRAINAGE PROBLEM,2019-10-07 00:00:00,CLOSED,2019-10-08 00:00:00,N,DRAINAGE PROBLEM,LG-33,2,2,13074045.337000,435652.704000
-84.56223209,42.69430890,2104,128276,SEWER,DRAINAGE PROBLEM,2019-10-08 00:00:00,CLOSED,2019-10-10 00:00:00,N,DRAINAGE PROBLEM,LG-33,2,2,13070788.713000,435296.015000
-84.58011797,42.68767894,2105,128280,SEWER,DRAINAGE PROBLEM,2019-10-08 00:00:00,CLOSED,2019-10-08 00:00:00,N,DRAINAGE PROBLEM,LG-32,3,2,13065974.490000,432891.575000
-84.54442980,42.71408363,2106,128286,SEWER,PLUGGED CB-CLVRT,2019-10-08 00:00:00,CLOSED,2019-10-09 00:00:00,N,PLUGGED CB-CLVRT,LG-21,1,2,13075589.557000,442491.823000
-84.59017754,42.74606671,2107,128288,SEWER,SEW-WTR IN BSMNT,2019-10-08 00:00:00,CLOSED,2019-10-08 00:00:00,N,SEW-WTR IN BSMNT,LG-07, ,2,13063326.470000,454176.595000
-84.52597793,42.74086103,2108,128293,SEWER,CAVE IN,2019-10-08 00:00:00,CLOSED,2019-10-09 00:00:00,N,CAVE IN,LG-15,1,2,13080566.697000,452240.297000
-84.59792349,42.72459451,2109,128297,SEWER,SEWER PROBLEM,2019-10-09 00:00:00,CLOSED,2019-10-10 00:00:00,N,SEWER PROBLEM,LG-19, ,2,13061224.438000,446357.176000
-84.58511978,42.68358090,2110,128314,SEWER,DRAINAGE PROBLEM,2019-10-09 00:00:00,CLOSED,2019-10-10 00:00:00,N,DRAINAGE PROBLEM,LG-31,3,2,13064625.883000,431401.596000
-84.57892518,42.75965677,2111,128329,SEWER,PLUGGED CB-CLVRT,2019-10-10 00:00:00,CLOSED,2019-10-10 00:00:00,N,PLUGGED CB-CLVRT,LG-05,4,2,13066361.302000,459121.366000
-84.59137550,42.70498930,2112,128331,SEWER,CB-MH COVER,2019-10-10 00:00:00,CLOSED,2019-10-10 00:00:00,N,CB-MH COVER,LG-30,3,2,13062964.746000,439207.773000
-84.52516968,42.69969114,2113,128341,SEWER,WATER ON ROAD,2019-10-11 00:00:00,CLOSED,2019-10-11 00:00:00,N,WATER ON ROAD,LG-27,2,2,13080755.563000,437236.489000
-84.54636894,42.69744349,2114,128346,SEWER,SEWER ODOR,2019-10-11 00:00:00,CLOSED,2019-10-14 00:00:00,N,SEWER ODOR,LG-28,2,2,13075055.498000,436428.837000
-84.54564250,42.76963187,2115,128359,SEWER,DRAINAGE PROBLEM,2019-10-14 00:00:00,CLOSED,2019-10-17 00:00:00,N,DRAINAGE PROBLEM,LG-04,1,2,13075306.696000,462735.808000
-84.57169043,42.71608434,2116,128360,SEWER,SEW-WTR IN BSMNT,2019-10-14 00:00:00,CLOSED,2019-10-17 00:00:00,N,SEW-WTR IN BSMNT,LG-20,4,2,13068265.438000,443237.587000
-84.57270299,42.74630704,2117,128361,SEWER,SEW-WTR IN BSMNT,2019-10-14 00:00:00,CLOSED,2019-10-17 00:00:00,N,SEW-WTR IN BSMNT,LG-08,4,2,13068020.290000,454252.203000
-84.53981533,42.69132298,2118,128362,SEWER,SEW-WTR IN BSMNT,2019-10-14 00:00:00,CLOSED,2019-10-14 00:00:00,N,SEW-WTR IN BSMNT,LG-34,2,2,13076812.572000,434194.677000
-84.58462438,42.70087642,2119,128378,SEWER,CAVE IN,2019-10-14 00:00:00,CLOSED,2019-10-14 00:00:00,N,CAVE IN,LG-30,3,2,13064775.395000,437704.166000
-84.58465691,42.70107463,2120,128379,SEWER,CAVE IN,2019-10-14 00:00:00,CLOSED,2019-10-14 00:00:00,N,CAVE IN,LG-30,3,2,13064766.840000,437776.421000
-84.57214493,42.70989674,2121,128386,SEWER,SEWER ODOR,2019-10-14 00:00:00,CLOSED,2019-10-15 00:00:00,N,SEWER ODOR,LG-29,4,2,13068137.798000,440982.964000
-84.52635451,42.73445657,2122,128391,SEWER,CAVE IN,2019-10-15 00:00:00,CLOSED,2019-10-15 00:00:00,N,CAVE IN,LG-15,1,2,13080461.111000,449906.529000
-84.55083081,42.70448715,2123,128395,SEWER,SEWER ODOR,2019-10-15 00:00:00,CLOSED,2019-10-15 00:00:00,N,SEWER ODOR,LG-28,2,2,13073861.730000,438998.316000
-84.60274928,42.69069405,2124,128406,SEWER,SEW-WTR IN BSMNT,2019-10-16 00:00:00,CLOSED,2019-10-21 00:00:00,N,SEW-WTR IN BSMNT,LG-31,3,2,13059893.158000,434006.595000
-84.55400511,42.67218958,2125,128407,SEWER,DRAINAGE PROBLEM,2019-10-16 00:00:00,CLOSED,2019-10-17 00:00:00,N,DRAINAGE PROBLEM,DI-04,2,2,13072982.361000,427230.161000
-84.58285918,42.76344219,2126,128408,SEWER,SEWER PROBLEM,2019-10-16 00:00:00,CLOSED,2019-10-17 00:00:00,N,SEWER PROBLEM,LG-06,4,2,13065308.417000,460503.565000
-84.57390257,42.71708900,2127,128435,SEWER,CAVE IN,2019-10-17 00:00:00,CLOSED,2019-10-17 00:00:00,N,CAVE IN,LG-20,4,2,13067671.879000,443605.166000
-84.50786047,42.74272870,2128,128448,SEWER,DRAINAGE PROBLEM,2019-10-18 00:00:00,CLOSED,2019-10-21 00:00:00,N,DRAINAGE PROBLEM,LG-11,1,2,13085434.544000,452912.242000
-84.61132137,42.69712880,2129,128468,SEWER,DRAINAGE PROBLEM,2019-10-21 00:00:00,CLOSED,2019-10-21 00:00:00,N,DRAINAGE PROBLEM,DA-36,3,2,13057595.485000,436358.156000
-84.54750162,42.72241430,2130,128478,SEWER,SEWER ODOR,2019-10-21 00:00:00,CLOSED,2019-10-22 00:00:00,N,SEWER ODOR,LG-21,1,2,13074770.573000,445529.495000
-84.54750162,42.72241430,2131,128524,SEWER,SEWER ODOR,2019-10-23 00:00:00,CLOSED,2019-10-25 00:00:00,N,SEWER ODOR,LG-21,1,2,13074770.573000,445529.495000
-84.53799936,42.72009953,2132,128543,SEWER,CB-MH COVER,2019-10-24 00:00:00,CLOSED,2019-10-31 00:00:00,N,CB-MH COVER,LG-22,1,2,13077322.106000,444680.591000
-84.51154769,42.70040251,2133,128545,SEWER,CAVE IN,2019-10-24 00:00:00,CLOSED,2019-10-24 00:00:00,N,CAVE IN,LG-26,2,2,13084417.571000,437489.134000
-84.51686531,42.69672992,2134,128562,SEWER,WATER ON ROAD,2019-10-24 00:00:00,CLOSED,2019-10-25 00:00:00,N,WATER ON ROAD,LG-35,2,2,13082985.833000,436153.254000
-84.50771545,42.74404323,2135,128563,SEWER,SEWER PROBLEM,2019-10-24 00:00:00,CLOSED,2019-10-25 00:00:00,N,SEWER PROBLEM,LG-11,1,2,13085474.301000,453391.229000
-84.59949156,42.69618365,2136,128567,SEWER,WATER ON ROAD,2019-10-24 00:00:00,CLOSED,2019-10-25 00:00:00,N,WATER ON ROAD,LG-31,3,2,13060774.484000,436004.702000
-84.53696027,42.72291098,2137,128572,SEWER,PLUGGED CB-CLVRT,2019-10-24 00:00:00,CLOSED,2019-10-25 00:00:00,N,PLUGGED CB-CLVRT,LG-22,1,2,13077603.392000,445704.593000
